entry_ts,exit_ts,session,side,entry_price,exit_price,stop_price,tp1_price,runner_target_price,contracts,risk_dollars,pnl,gross_pnl,tp1_hit,reason,sweep_pool
2020-05-26 15:40:00-04:00,2020-05-26 16:00:00-04:00,2020-05-26,-1,10785.25,10757.75,10851.75,10685.5,10642.5,2,266.0,108.0,110.0,False,session_flatten,equal_high
2020-05-27 14:10:00-04:00,2020-05-27 14:34:00-04:00,2020-05-27,-1,10676.0,10696.75,10696.5,10642.5,10632.75,7,287.0,-297.5,-290.5,False,stop,equal_high
2020-07-27 15:25:00-04:00,2020-07-27 15:45:00-04:00,2020-07-27,1,11404.0,11356.5,11356.75,11474.875,11482.25,3,283.5,-288.0,-285.0,False,stop,equal_low
2020-07-28 11:50:00-04:00,2020-07-28 13:42:00-04:00,2020-07-28,-1,11320.0,11382.0,11381.75,11227.375,11224.25,2,247.0,-250.0,-248.0,False,stop,equal_high
2020-08-04 11:10:00-04:00,2020-08-04 11:59:00-04:00,2020-08-04,-1,10917.5,10917.75,10951.5,10866.5,10826.5,4,272.0,199.0,203.0,True,runner_stop,equal_high
2020-08-13 14:35:00-04:00,2020-08-13 16:00:00-04:00,2020-08-13,1,10575.5,10561.75,10519.75,10659.125,10685.5,2,223.0,-57.0,-55.0,False,session_flatten,equal_low
2020-09-18 15:00:00-04:00,2020-09-18 15:39:00-04:00,2020-09-18,1,10145.75,10112.5,10112.75,10195.25,10196.25,4,264.0,-270.0,-266.0,False,stop,equal_low
2020-09-24 10:45:00-04:00,2020-09-24 10:58:00-04:00,2020-09-24,-1,10111.75,10131.25,10131.0,10082.875,10078.75,8,308.0,-320.0,-312.0,False,stop,equal_high
2020-10-14 12:30:00-04:00,2020-10-14 16:00:00-04:00,2020-10-14,1,9756.75,9755.25,9715.25,9819.0,9823.5,3,249.0,-12.0,-9.0,False,session_flatten,equal_low
2020-10-22 14:50:00-04:00,2020-10-22 16:00:00-04:00,2020-10-22,1,9588.5,9631.75,9528.75,9678.125,9679.0,2,239.0,171.0,173.0,False,session_flatten,equal_low
2020-11-04 11:30:00-05:00,2020-11-04 12:06:00-05:00,2020-11-04,1,9866.75,9910.75,9842.5,9903.125,9910.75,6,291.0,476.25,482.25,True,runner_target,equal_low
2021-01-18 13:30:00-05:00,2021-01-18 16:00:00-05:00,2021-01-18,1,7557.75,7545.0,7470.0,7689.375,7692.5,1,175.5,-26.5,-25.5,False,session_flatten,equal_low
2021-02-03 15:25:00-05:00,2021-02-03 16:00:00-05:00,2021-02-03,1,7179.5,7194.0,7153.75,7218.125,7219.25,6,309.0,168.0,174.0,False,session_flatten,equal_low
2021-02-26 14:15:00-05:00,2021-02-26 15:39:00-05:00,2021-02-26,1,6811.0,6844.25,6790.75,6841.375,6844.25,8,324.0,501.0,509.0,True,runner_target,equal_low
2021-03-17 15:00:00-04:00,2021-03-17 15:29:00-04:00,2021-03-17,1,6422.5,6400.75,6401.0,6454.75,6459.5,7,301.0,-311.5,-304.5,False,stop,equal_low
2021-05-06 15:35:00-04:00,2021-05-06 16:00:00-04:00,2021-05-06,-1,6477.5,6483.75,6500.5,6443.0,6436.5,7,322.0,-94.5,-87.5,False,session_flatten,equal_high
2021-05-13 12:10:00-04:00,2021-05-13 15:19:00-04:00,2021-05-13,1,6576.5,6622.25,6548.25,6618.875,6622.25,5,282.5,435.625,440.625,True,runner_target,equal_low
2021-06-18 14:45:00-04:00,2021-06-18 16:00:00-04:00,2021-06-18,1,7224.75,7241.75,7197.25,7266.0,7270.0,5,275.0,165.0,170.0,False,session_flatten,equal_low
2021-07-07 11:15:00-04:00,2021-07-07 11:42:00-04:00,2021-07-07,1,6925.75,6915.5,6915.75,6940.75,6946.0,16,320.0,-344.0,-328.0,False,stop,equal_low
2021-07-13 12:20:00-04:00,2021-07-13 16:00:00-04:00,2021-07-13,1,6924.75,6933.25,6880.75,6990.75,6991.5,3,264.0,48.0,51.0,False,session_flatten,equal_low
2021-08-19 15:25:00-04:00,2021-08-19 16:00:00-04:00,2021-08-19,1,7192.25,7192.75,7167.5,7229.375,7230.0,6,297.0,0.0,6.0,False,session_flatten,equal_low
2021-08-27 10:55:00-04:00,2021-08-27 11:35:00-04:00,2021-08-27,1,7275.25,7311.0,7254.25,7306.75,7311.0,7,294.0,463.75,470.75,True,runner_target,equal_low
2021-09-22 12:05:00-04:00,2021-09-22 15:08:00-04:00,2021-09-22,1,7088.0,7057.5,7057.75,7133.375,7140.75,5,302.5,-310.0,-305.0,False,stop,equal_low
2021-09-23 13:45:00-04:00,2021-09-23 14:36:00-04:00,2021-09-23,-1,6982.75,7021.5,7021.25,6925.0,6918.25,4,308.0,-314.0,-310.0,False,stop,equal_high
2021-09-28 15:05:00-04:00,2021-09-28 16:00:00-04:00,2021-09-28,1,7062.5,7070.25,7039.75,7096.625,7097.75,7,318.5,101.5,108.5,False,session_flatten,equal_low
2021-10-15 14:45:00-04:00,2021-10-15 14:53:00-04:00,2021-10-15,1,7178.0,7162.75,7163.0,7200.5,7202.75,10,300.0,-315.0,-305.0,False,stop,equal_low
2021-11-08 13:40:00-05:00,2021-11-08 13:54:00-05:00,2021-11-08,-1,7102.25,7082.25,7113.25,7085.75,7082.25,14,308.0,497.0,511.0,True,runner_target,london_high
2021-11-15 14:55:00-05:00,2021-11-15 15:23:00-05:00,2021-11-15,-1,6977.25,6933.0,7003.5,6937.875,6933.0,6,315.0,495.75,501.75,True,runner_target,equal_high
2021-11-22 13:15:00-05:00,2021-11-22 13:45:00-05:00,2021-11-22,-1,7009.5,7034.25,7034.0,6972.75,6968.5,6,294.0,-303.0,-297.0,False,stop,equal_high
2021-11-23 15:45:00-05:00,2021-11-23 16:00:00-05:00,2021-11-23,-1,7055.5,7053.5,7073.5,7028.5,7024.0,9,324.0,27.0,36.0,False,session_flatten,equal_high
2021-12-01 13:25:00-05:00,2021-12-01 14:24:00-05:00,2021-12-01,1,7088.5,7088.25,7063.0,7126.75,7132.5,6,306.0,222.0,228.0,True,runner_stop,equal_low
2021-12-31 12:35:00-05:00,2021-12-31 12:51:00-05:00,2021-12-31,1,7586.0,7619.25,7568.75,7611.875,7619.25,9,310.5,523.125,532.125,True,runner_target,equal_low
2022-01-18 15:25:00-05:00,2022-01-18 15:43:00-05:00,2022-01-18,1,7783.75,7754.5,7754.75,7827.25,,5,290.0,-297.5,-292.5,False,stop,prior_rth_low
2022-02-17 15:25:00-05:00,2022-02-17 16:00:00-05:00,2022-02-17,1,7361.75,7367.5,7310.25,7439.0,7479.0,3,309.0,31.5,34.5,False,session_flatten,prior_rth_low
2022-03-10 12:10:00-05:00,2022-03-10 16:00:00-05:00,2022-03-10,1,7007.0,7034.0,6956.0,7083.5,7088.75,3,306.0,159.0,162.0,False,session_flatten,equal_low
2022-03-11 13:10:00-05:00,2022-03-11 14:38:00-05:00,2022-03-11,1,7040.5,7076.0,7020.5,7070.5,7076.0,8,320.0,516.0,524.0,True,runner_target,equal_low
2022-04-08 13:25:00-04:00,2022-04-08 15:38:00-04:00,2022-04-08,-1,7211.25,7235.5,7235.25,7175.25,7134.75,6,288.0,-297.0,-291.0,False,stop,equal_high
2022-04-12 14:30:00-04:00,2022-04-12 15:02:00-04:00,2022-04-12,1,7108.0,7079.75,7080.0,7150.0,7157.5,5,280.0,-287.5,-282.5,False,stop,equal_low
2022-05-17 15:50:00-04:00,2022-05-17 16:00:00-04:00,2022-05-17,-1,6450.25,6442.5,6486.25,6396.25,6391.75,4,288.0,58.0,62.0,False,session_flatten,equal_high
2022-05-23 11:15:00-04:00,2022-05-23 11:42:00-04:00,2022-05-23,1,6638.5,6621.25,6621.5,6664.0,6666.25,9,306.0,-319.5,-310.5,False,stop,equal_low
2022-06-13 15:55:00-04:00,2022-06-13 16:00:00-04:00,2022-06-13,-1,6604.0,6608.25,6616.0,6586.0,6585.5,13,312.0,-123.5,-110.5,False,session_flatten,equal_high
2022-07-25 10:55:00-04:00,2022-07-25 11:24:00-04:00,2022-07-25,1,7477.25,7513.25,7455.5,7509.875,7513.25,7,304.5,473.375,480.375,True,runner_target,equal_low
2022-09-01 11:00:00-04:00,2022-09-01 11:08:00-04:00,2022-09-01,1,6210.5,6190.5,6190.75,6240.125,6245.5,8,316.0,-328.0,-320.0,False,stop,equal_low
2022-09-14 15:30:00-04:00,2022-09-14 15:41:00-04:00,2022-09-14,1,6504.5,6471.75,6472.0,6553.25,6557.75,5,325.0,-332.5,-327.5,False,stop,equal_low
2022-10-07 15:15:00-04:00,2022-10-07 16:00:00-04:00,2022-10-07,1,6787.25,6805.5,6759.0,6829.625,6830.25,5,282.5,177.5,182.5,False,session_flatten,equal_low
2022-10-14 15:40:00-04:00,2022-10-14 16:00:00-04:00,2022-10-14,1,6787.0,6781.25,6771.25,6810.625,6814.25,10,315.0,-125.0,-115.0,False,session_flatten,equal_low
2022-10-18 13:00:00-04:00,2022-10-18 13:14:00-04:00,2022-10-18,-1,6700.5,6723.75,6723.5,6666.0,6661.0,7,322.0,-332.5,-325.5,False,stop,equal_high
2022-10-25 11:45:00-04:00,2022-10-25 14:25:00-04:00,2022-10-25,-1,6660.5,6582.0,6697.75,6604.625,6582.0,4,298.0,533.5,537.5,True,runner_target,equal_high
2022-11-04 14:45:00-04:00,2022-11-04 15:22:00-04:00,2022-11-04,1,6690.75,6669.75,6670.0,6721.875,6728.75,7,290.5,-301.0,-294.0,False,stop,equal_low
2022-11-29 15:30:00-05:00,2022-11-29 16:00:00-05:00,2022-11-29,-1,7286.75,7276.0,7335.75,7213.25,7207.0,3,294.0,61.5,64.5,False,session_flatten,equal_high
2022-12-27 12:05:00-05:00,2022-12-27 12:36:00-05:00,2022-12-27,1,6987.5,7016.25,6969.25,7014.875,7016.25,8,292.0,441.0,449.0,True,runner_target,equal_low
2023-01-10 15:00:00-05:00,2023-01-10 16:00:00-05:00,2023-01-10,-1,7175.25,7195.25,7210.75,7122.0,7108.0,4,284.0,-164.0,-160.0,False,session_flatten,equal_high
2023-01-24 14:10:00-05:00,2023-01-24 14:59:00-05:00,2023-01-24,1,7517.25,7485.75,7486.0,7564.125,7571.25,5,312.5,-320.0,-315.0,False,stop,equal_low
2023-03-17 15:30:00-04:00,2023-03-17 16:00:00-04:00,2023-03-17,-1,7795.0,7797.25,7813.0,7768.0,7763.75,9,324.0,-49.5,-40.5,False,session_flatten,equal_high
2023-06-06 10:40:00-04:00,2023-06-06 11:03:00-04:00,2023-06-06,1,7625.0,7611.0,7611.25,7645.625,7651.25,11,302.5,-319.0,-308.0,False,stop,equal_low
2023-06-15 11:30:00-04:00,2023-06-15 12:06:00-04:00,2023-06-15,-1,7570.25,7608.0,7607.75,7514.0,7508.25,4,300.0,-306.0,-302.0,False,stop,equal_high
2023-06-21 10:45:00-04:00,2023-06-21 11:26:00-04:00,2023-06-21,-1,7675.5,7628.75,7703.25,7633.875,7628.75,5,277.5,436.875,441.875,True,runner_target,equal_high
2023-07-04 11:55:00-04:00,2023-07-04 15:02:00-04:00,2023-07-04,-1,7603.25,7542.75,7639.75,7548.5,7542.75,4,292.0,457.0,461.0,True,runner_target,equal_high
2023-07-07 12:10:00-04:00,2023-07-07 13:01:00-04:00,2023-07-07,1,7609.0,7592.25,7592.5,7633.75,7635.0,9,297.0,-310.5,-301.5,False,stop,equal_low
2023-07-10 16:00:00-04:00,2023-07-10 16:00:00-04:00,2023-07-10,-1,7507.0,7507.5,7529.25,7473.625,7473.0,7,311.5,-14.0,-7.0,False,session_flatten,london_high
2023-08-11 12:15:00-04:00,2023-08-11 12:42:00-04:00,2023-08-11,-1,7572.0,7610.25,7610.0,7515.0,7513.0,4,304.0,-310.0,-306.0,False,stop,equal_high
2023-09-12 15:25:00-04:00,2023-09-12 16:00:00-04:00,2023-09-12,-1,8525.0,8526.25,8559.75,8472.875,8471.25,4,278.0,-14.0,-10.0,False,session_flatten,equal_high
2023-09-13 15:10:00-04:00,2023-09-13 16:00:00-04:00,2023-09-13,-1,8414.75,8424.25,8455.25,8354.0,8344.0,4,324.0,-80.0,-76.0,False,session_flatten,equal_high
2023-09-20 15:45:00-04:00,2023-09-20 16:00:00-04:00,2023-09-20,1,8095.25,8082.5,8055.5,8154.875,8158.25,4,318.0,-106.0,-102.0,False,session_flatten,equal_low
2023-09-29 11:15:00-04:00,2023-09-29 11:34:00-04:00,2023-09-29,-1,8220.5,8251.25,8251.0,8174.75,8169.5,5,305.0,-312.5,-307.5,False,stop,equal_high
2023-10-02 12:25:00-04:00,2023-10-02 14:42:00-04:00,2023-10-02,1,8484.75,8439.25,8439.5,8552.625,8556.75,3,271.5,-276.0,-273.0,False,stop,equal_low
2023-10-13 14:30:00-04:00,2023-10-13 14:56:00-04:00,2023-10-13,-1,9217.75,9256.75,9256.5,9159.625,9150.25,4,310.0,-316.0,-312.0,False,stop,prior_rth_high
2023-10-27 15:25:00-04:00,2023-10-27 15:48:00-04:00,2023-10-27,-1,9245.25,9302.75,9302.5,9159.375,9150.25,2,229.0,-232.0,-230.0,False,stop,equal_high
2023-10-30 14:55:00-04:00,2023-10-30 14:57:00-04:00,2023-10-30,-1,9182.75,9201.25,9201.0,9155.375,9150.25,8,292.0,-304.0,-296.0,False,stop,equal_high
2023-11-02 12:40:00-04:00,2023-11-02 12:47:00-04:00,2023-11-02,-1,9112.25,9129.25,9129.0,9087.125,9084.0,9,301.5,-315.0,-306.0,False,stop,equal_high
2023-12-11 15:55:00-05:00,2023-12-11 16:00:00-05:00,2023-12-11,-1,8344.75,8340.75,8394.5,8270.125,8263.0,3,298.5,21.0,24.0,False,session_flatten,equal_high
2024-01-03 14:00:00-05:00,2024-01-03 14:59:00-05:00,2024-01-03,1,8168.0,8114.25,8114.5,8248.25,8251.75,3,321.0,-325.5,-322.5,False,stop,equal_low
2024-01-26 15:10:00-05:00,2024-01-26 15:45:00-05:00,2024-01-26,-1,7478.75,7492.5,7492.25,7458.5,7457.25,12,324.0,-342.0,-330.0,False,stop,equal_high
2024-02-09 15:05:00-05:00,2024-02-09 16:00:00-05:00,2024-02-09,1,7183.5,7186.75,7152.25,7230.375,7233.5,5,312.5,27.5,32.5,False,session_flatten,equal_low
2024-02-13 10:45:00-05:00,2024-02-13 10:59:00-05:00,2024-02-13,1,7051.0,7033.0,7033.25,7077.625,7077.75,9,319.5,-333.0,-324.0,False,stop,equal_low
2024-02-27 14:45:00-05:00,2024-02-27 16:00:00-05:00,2024-02-27,1,7189.5,7181.0,7153.25,7243.875,7247.5,4,290.0,-72.0,-68.0,False,session_flatten,equal_low
2024-02-28 14:40:00-05:00,2024-02-28 16:00:00-05:00,2024-02-28,1,7225.0,7243.75,7198.0,7265.5,7270.0,6,324.0,219.0,225.0,False,session_flatten,equal_low
2024-02-29 12:25:00-05:00,2024-02-29 14:33:00-05:00,2024-02-29,-1,7162.5,7183.25,7183.0,7131.75,7124.0,7,287.0,-297.5,-290.5,False,stop,equal_high
2024-03-06 15:30:00-05:00,2024-03-06 16:00:00-05:00,2024-03-06,1,7067.25,7050.25,7032.0,7120.125,7120.75,4,282.0,-140.0,-136.0,False,session_flatten,equal_low
2024-04-03 15:35:00-04:00,2024-04-03 15:54:00-04:00,2024-04-03,1,6751.0,6732.75,6733.0,6809.5,6863.0,9,324.0,-337.5,-328.5,False,stop,prior_rth_low
2024-04-09 12:50:00-04:00,2024-04-09 15:08:00-04:00,2024-04-09,1,6794.5,6763.25,6763.5,6841.0,6844.0,5,310.0,-317.5,-312.5,False,stop,equal_low
2024-04-25 15:20:00-04:00,2024-04-25 16:00:00-04:00,2024-04-25,1,6890.0,6923.0,6850.5,6949.25,6951.75,4,316.0,260.0,264.0,False,session_flatten,prior_rth_low
2024-04-29 14:35:00-04:00,2024-04-29 16:00:00-04:00,2024-04-29,1,6927.5,6899.0,6872.25,7010.375,,2,221.0,-116.0,-114.0,False,session_flatten,equal_low
2024-05-01 11:00:00-04:00,2024-05-01 12:11:00-04:00,2024-05-01,1,6808.5,6785.75,6786.0,6842.25,6846.25,7,315.0,-325.5,-318.5,False,stop,equal_low
2024-05-16 13:35:00-04:00,2024-05-16 14:45:00-04:00,2024-05-16,1,6398.5,6362.75,6363.0,6451.75,6463.0,4,284.0,-290.0,-286.0,False,stop,equal_low
2024-06-04 10:30:00-04:00,2024-06-04 10:49:00-04:00,2024-06-04,1,6223.0,6209.0,6209.25,6243.625,6247.25,11,302.5,-319.0,-308.0,False,stop,equal_low
