entry_ts,exit_ts,session,side,entry_price,exit_price,stop_price,tp1_price,runner_target_price,contracts,risk_dollars,pnl,gross_pnl,tp1_hit,tp1_gross_pnl,runner_gross_pnl,reason,htf_timeframe,sweep_pool,tp1_pool,runner_pool,r_mult
2018-08-23 12:45:00-04:00,2018-08-23 13:23:00-04:00,2018-08-23,1,10485.75,10542.0,10450.75,10538.25,10542.0,4,280.0,431.0,435.0,True,210.0,225.0,runner_target,4H,equal_low,london_high_promoted_to_1.5R,stacked_equal_high,1.5392857142857144
2018-09-06 14:55:00-04:00,2018-09-06 15:49:00-04:00,2018-09-06,-1,11174.5,11135.5,11191.75,11148.625,11135.5,9,310.5,574.875,583.875,True,232.875,351.0,runner_target,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.8514492753623188
2018-09-12 11:00:00-04:00,2018-09-12 11:58:00-04:00,2018-09-12,-1,11013.5,11048.25,11048.0,10961.75,10956.25,4,276.0,-282.0,-278.0,False,0.0,-278.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0217391304347827
2018-09-28 11:30:00-04:00,2018-09-28 13:39:00-04:00,2018-09-28,1,10854.5,10975.75,10780.25,10965.875,10975.75,2,297.0,463.25,465.25,True,222.75,242.5,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5597643097643097
2018-10-08 12:50:00-04:00,2018-10-08 12:58:00-04:00,2018-10-08,-1,11496.5,11517.5,11517.25,11465.375,11459.0,7,290.5,-301.0,-294.0,False,0.0,-294.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.036144578313253
2018-10-16 11:25:00-04:00,2018-10-16 13:54:00-04:00,2018-10-16,-1,11775.75,11776.0,11823.5,11704.125,11700.75,3,286.5,211.125,214.125,True,214.875,-0.75,runner_stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.7369109947643979
2018-10-17 12:30:00-04:00,2018-10-17 16:00:00-04:00,2018-10-17,1,11848.0,11848.75,11749.0,11996.5,11997.0,1,198.0,0.5,1.5,False,0.0,1.5,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.0025252525252525255
2018-10-25 12:30:00-04:00,2018-10-25 12:53:00-04:00,2018-10-25,1,11930.75,11914.0,11914.25,11955.5,11964.0,9,297.0,-310.5,-301.5,False,0.0,-301.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0454545454545454
2018-11-13 13:45:00-05:00,2018-11-13 16:00:00-05:00,2018-11-13,-1,12544.0,12531.5,12591.25,12473.125,12457.0,3,283.5,72.0,75.0,False,0.0,75.0,session_flatten,4H,london_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.25396825396825395
2018-11-14 13:15:00-05:00,2018-11-14 14:16:00-05:00,2018-11-14,-1,12468.0,12536.75,12536.5,12365.25,12356.0,2,274.0,-277.0,-275.0,False,0.0,-275.0,stop,4H,equal_high,prior_rth_low_promoted_to_1.5R,stacked_equal_low,-1.010948905109489
2018-11-21 11:15:00-05:00,2018-11-21 14:15:00-05:00,2018-11-21,1,12232.5,12163.75,12164.0,12335.25,12337.25,2,274.0,-277.0,-275.0,False,0.0,-275.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.010948905109489
2018-12-11 11:55:00-05:00,2018-12-11 12:23:00-05:00,2018-12-11,-1,12499.75,12529.0,12528.75,12456.25,12455.0,5,290.0,-297.5,-292.5,False,0.0,-292.5,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0258620689655173
2018-12-31 15:50:00-05:00,2018-12-31 16:00:00-05:00,2018-12-31,-1,13516.5,13488.5,13534.75,13489.125,13472.25,8,292.0,435.0,443.0,True,219.0,224.0,runner_session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.4897260273972603
2019-01-24 15:05:00-05:00,2019-01-24 16:00:00-05:00,2019-01-24,1,13771.0,13727.5,13690.25,13892.125,13906.5,2,323.0,-176.0,-174.0,False,0.0,-174.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.544891640866873
2019-02-04 13:15:00-05:00,2019-02-04 16:00:00-05:00,2019-02-04,-1,13745.75,13700.5,13826.5,13624.625,13619.75,2,323.0,179.0,181.0,False,0.0,181.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.5541795665634675
2019-02-28 12:20:00-05:00,2019-02-28 13:31:00-05:00,2019-02-28,-1,13603.0,13538.75,13642.25,13544.125,13538.75,4,314.0,488.5,492.5,True,235.5,257.0,runner_target,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.555732484076433
2019-04-01 11:15:00-04:00,2019-04-01 12:18:00-04:00,2019-04-01,1,13263.0,13238.0,13238.25,13300.125,13304.0,6,297.0,-306.0,-300.0,False,0.0,-300.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0303030303030303
2019-04-02 14:45:00-04:00,2019-04-02 15:01:00-04:00,2019-04-02,-1,12971.5,13009.25,13009.0,12880.0,12865.0,4,300.0,-306.0,-302.0,False,0.0,-302.0,stop,4H,equal_high,equal_low,stacked_equal_low,-1.02
2019-04-10 10:45:00-04:00,2019-04-10 11:41:00-04:00,2019-04-10,1,12719.25,12768.75,12686.5,12768.375,12768.75,4,262.0,390.5,394.5,True,196.5,198.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.4904580152671756
2019-04-30 12:50:00-04:00,2019-04-30 13:41:00-04:00,2019-04-30,1,12504.25,12425.5,12425.75,12622.0,12635.25,2,314.0,-317.0,-315.0,False,0.0,-315.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0095541401273886
2019-05-15 14:30:00-04:00,2019-05-15 15:15:00-04:00,2019-05-15,-1,12767.25,12869.5,12869.25,12614.25,12600.25,1,204.0,-205.5,-204.5,False,0.0,-204.5,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0073529411764706
2019-05-21 11:50:00-04:00,2019-05-21 13:56:00-04:00,2019-05-21,1,13136.0,13076.25,13076.5,13225.25,13241.0,2,238.0,-241.0,-239.0,False,0.0,-239.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,rolling20_high,-1.0126050420168067
2019-06-03 11:45:00-04:00,2019-06-03 12:23:00-04:00,2019-06-03,-1,13676.25,13730.5,13730.25,13595.25,13590.25,3,324.0,-328.5,-325.5,False,0.0,-325.5,stop,4H,equal_high,asia_low_promoted_to_1.5R,stacked_equal_low,-1.0138888888888888
2019-06-13 12:35:00-04:00,2019-06-13 16:00:00-04:00,2019-06-13,1,12974.75,13030.5,12906.75,13076.75,13089.75,2,272.0,221.0,223.0,False,0.0,223.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.8125
2019-06-18 11:10:00-04:00,2019-06-18 11:51:00-04:00,2019-06-18,1,13316.75,13286.25,13286.5,13362.125,13364.0,5,302.5,-310.0,-305.0,False,0.0,-305.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.024793388429752
2019-06-24 15:45:00-04:00,2019-06-24 16:00:00-04:00,2019-06-24,-1,13023.75,13056.0,13068.0,12957.375,12951.75,3,265.5,-196.5,-193.5,False,0.0,-193.5,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.7401129943502824
2019-07-09 11:15:00-04:00,2019-07-09 11:34:00-04:00,2019-07-09,-1,13286.75,13373.5,13373.25,13157.0,13149.75,1,173.0,-174.5,-173.5,False,0.0,-173.5,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0086705202312138
2019-07-26 14:45:00-04:00,2019-07-26 16:00:00-04:00,2019-07-26,1,13432.25,13408.0,13372.25,13522.25,13524.75,2,240.0,-99.0,-97.0,False,0.0,-97.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.4125
2019-08-05 12:55:00-04:00,2019-08-05 14:24:00-04:00,2019-08-05,1,13349.0,13291.5,13291.75,13434.875,13442.25,2,229.0,-232.0,-230.0,False,0.0,-230.0,stop,4H,prior_rth_low,prior_day_high_promoted_to_1.5R,stacked_equal_high,-1.0131004366812226
2019-08-06 12:50:00-04:00,2019-08-06 14:57:00-04:00,2019-08-06,1,13478.5,13587.0,13407.0,13585.75,13587.0,2,286.0,429.5,431.5,True,214.5,217.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5017482517482517
2019-08-07 15:05:00-04:00,2019-08-07 16:00:00-04:00,2019-08-07,-1,13442.75,13473.75,13526.0,13317.875,13316.25,1,166.5,-63.0,-62.0,False,0.0,-62.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.3783783783783784
2019-08-14 12:45:00-04:00,2019-08-14 13:30:00-04:00,2019-08-14,1,13843.75,13753.75,13754.0,13978.375,13983.0,1,179.5,-181.0,-180.0,False,0.0,-180.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,rolling20_high,-1.0083565459610029
2019-09-27 11:45:00-04:00,2019-09-27 13:42:00-04:00,2019-09-27,1,14644.25,14644.0,14599.75,14711.0,14766.5,3,267.0,196.5,199.5,True,200.25,-0.75,runner_stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.7359550561797753
2019-11-25 12:45:00-05:00,2019-11-25 13:11:00-05:00,2019-11-25,-1,13371.75,13436.75,13436.5,13274.625,13266.75,2,259.0,-262.0,-260.0,False,0.0,-260.0,stop,4H,prior_day_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0115830115830116
2019-12-02 12:20:00-05:00,2019-12-02 13:48:00-05:00,2019-12-02,1,12819.75,12754.0,12754.25,12918.0,12934.75,2,262.0,-265.0,-263.0,False,0.0,-263.0,stop,4H,prior_rth_low,asia_high_promoted_to_1.5R,stacked_equal_high,-1.0114503816793894
2019-12-16 15:25:00-05:00,2019-12-16 15:50:00-05:00,2019-12-16,-1,12356.0,12304.0,12387.25,12309.125,12304.0,5,312.5,489.375,494.375,True,234.375,260.0,runner_target,4H,prior_rth_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.566
2019-12-23 15:40:00-05:00,2019-12-23 16:00:00-05:00,2019-12-23,-1,12131.5,12109.75,12148.25,12106.375,12098.75,9,301.5,382.5,391.5,False,0.0,391.5,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.2686567164179106
2019-12-25 13:30:00-05:00,2019-12-25 14:43:00-05:00,2019-12-25,1,12169.25,12054.0,12054.25,12341.75,12342.5,1,230.0,-231.5,-230.5,False,0.0,-230.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0065217391304349
2019-12-30 15:05:00-05:00,2019-12-30 15:35:00-05:00,2019-12-30,1,12232.0,12167.0,12167.25,12329.125,12342.5,2,259.0,-262.0,-260.0,False,0.0,-260.0,stop,4H,equal_low,prior_day_high_promoted_to_1.5R,stacked_equal_high,-1.0115830115830116
2020-02-03 14:55:00-05:00,2020-02-03 15:52:00-05:00,2020-02-03,1,10570.25,10628.25,10536.5,10620.875,10628.25,4,270.0,430.5,434.5,True,202.5,232.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5944444444444446
2020-02-06 14:55:00-05:00,2020-02-06 15:10:00-05:00,2020-02-06,1,10808.25,10861.5,10778.5,10852.875,10861.5,5,297.5,484.375,489.375,True,223.125,266.25,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.6281512605042017
2020-02-17 11:20:00-05:00,2020-02-17 12:01:00-05:00,2020-02-17,-1,10608.0,10543.75,10647.75,10548.375,10543.75,4,318.0,491.5,495.5,True,238.5,257.0,runner_target,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.5455974842767295
2020-02-26 15:35:00-05:00,2020-02-26 16:00:00-05:00,2020-02-26,1,9829.5,9804.75,9786.75,9893.625,9968.5,3,256.5,-151.5,-148.5,False,0.0,-148.5,session_flatten,4H,london_low,london_high_promoted_to_1.5R,stacked_equal_high,-0.5906432748538012
2020-02-27 12:35:00-05:00,2020-02-27 12:51:00-05:00,2020-02-27,1,9922.25,9968.5,9900.75,9954.5,9968.5,7,301.0,542.5,549.5,True,225.75,323.75,runner_target,4H,equal_low,london_high_promoted_to_1.5R,stacked_equal_high,1.802325581395349
2020-03-06 11:15:00-05:00,2020-03-06 11:21:00-05:00,2020-03-06,1,10117.25,10075.5,10075.75,10179.5,10188.75,3,249.0,-253.5,-250.5,False,0.0,-250.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0180722891566265
2020-03-11 15:45:00-04:00,2020-03-11 15:59:00-04:00,2020-03-11,1,10324.25,10297.0,10297.25,10364.75,10374.75,6,324.0,-333.0,-327.0,False,0.0,-327.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0277777777777777
2020-05-01 10:40:00-04:00,2020-05-01 10:56:00-04:00,2020-05-01,-1,9821.25,9821.5,9832.0,9805.125,9791.5,15,322.5,223.125,238.125,True,241.875,-3.75,runner_stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.6918604651162791
2020-05-13 15:45:00-04:00,2020-05-13 15:58:00-04:00,2020-05-13,1,10135.25,10118.75,10119.0,10159.625,10161.25,10,325.0,-340.0,-330.0,False,0.0,-330.0,stop,4H,asia_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0461538461538462
2020-05-26 15:40:00-04:00,2020-05-26 16:00:00-04:00,2020-05-26,-1,10785.25,10757.75,10851.75,10685.5,10642.5,2,266.0,108.0,110.0,False,0.0,110.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.40601503759398494
2020-05-27 14:10:00-04:00,2020-05-27 14:34:00-04:00,2020-05-27,-1,10676.0,10696.75,10696.5,10642.5,10632.75,7,287.0,-297.5,-290.5,False,0.0,-290.5,stop,4H,equal_high,equal_low,stacked_equal_low,-1.0365853658536586
2020-07-27 15:25:00-04:00,2020-07-27 15:45:00-04:00,2020-07-27,1,11404.0,11356.5,11356.75,11474.875,11482.25,3,283.5,-288.0,-285.0,False,0.0,-285.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0158730158730158
2020-07-28 11:50:00-04:00,2020-07-28 13:42:00-04:00,2020-07-28,-1,11320.0,11382.0,11381.75,11227.375,11224.25,2,247.0,-250.0,-248.0,False,0.0,-248.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0121457489878543
2020-08-04 11:10:00-04:00,2020-08-04 11:59:00-04:00,2020-08-04,-1,10917.5,10917.75,10951.5,10866.5,10826.5,4,272.0,199.0,203.0,True,204.0,-1.0,runner_stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.7316176470588235
2020-08-13 14:35:00-04:00,2020-08-13 16:00:00-04:00,2020-08-13,1,10575.5,10561.75,10519.75,10659.125,10685.5,2,223.0,-57.0,-55.0,False,0.0,-55.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.2556053811659193
2020-09-18 15:00:00-04:00,2020-09-18 15:39:00-04:00,2020-09-18,1,10145.75,10112.5,10112.75,10195.25,10196.25,4,264.0,-270.0,-266.0,False,0.0,-266.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0227272727272727
2020-09-24 10:45:00-04:00,2020-09-24 10:58:00-04:00,2020-09-24,-1,10111.75,10131.25,10131.0,10082.875,10078.75,8,308.0,-320.0,-312.0,False,0.0,-312.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0389610389610389
2020-10-14 12:30:00-04:00,2020-10-14 16:00:00-04:00,2020-10-14,1,9756.75,9755.25,9715.25,9819.0,9823.5,3,249.0,-12.0,-9.0,False,0.0,-9.0,session_flatten,4H,equal_low,prior_day_high_promoted_to_1.5R,stacked_equal_high,-0.04819277108433735
2020-10-22 14:50:00-04:00,2020-10-22 16:00:00-04:00,2020-10-22,1,9588.5,9631.75,9528.75,9678.125,9679.0,2,239.0,171.0,173.0,False,0.0,173.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.7154811715481172
2020-11-04 11:30:00-05:00,2020-11-04 12:06:00-05:00,2020-11-04,1,9866.75,9910.75,9842.5,9903.125,9910.75,6,291.0,476.25,482.25,True,218.25,264.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.6365979381443299
2021-01-18 13:30:00-05:00,2021-01-18 16:00:00-05:00,2021-01-18,1,7557.75,7545.0,7470.0,7689.375,7692.5,1,175.5,-26.5,-25.5,False,0.0,-25.5,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.150997150997151
2021-02-03 15:25:00-05:00,2021-02-03 16:00:00-05:00,2021-02-03,1,7179.5,7194.0,7153.75,7218.125,7219.25,6,309.0,168.0,174.0,False,0.0,174.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.5436893203883495
2021-02-26 14:15:00-05:00,2021-02-26 15:39:00-05:00,2021-02-26,1,6811.0,6844.25,6790.75,6841.375,6844.25,8,324.0,501.0,509.0,True,243.0,266.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5462962962962963
2021-03-17 15:00:00-04:00,2021-03-17 15:29:00-04:00,2021-03-17,1,6422.5,6400.75,6401.0,6454.75,6459.5,7,301.0,-311.5,-304.5,False,0.0,-304.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0348837209302326
2021-05-06 15:35:00-04:00,2021-05-06 16:00:00-04:00,2021-05-06,-1,6477.5,6483.75,6500.5,6443.0,6436.5,7,322.0,-94.5,-87.5,False,0.0,-87.5,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-0.29347826086956524
2021-05-13 12:10:00-04:00,2021-05-13 15:19:00-04:00,2021-05-13,1,6576.5,6622.25,6548.25,6618.875,6622.25,5,282.5,435.625,440.625,True,211.875,228.75,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5420353982300885
2021-06-18 14:45:00-04:00,2021-06-18 16:00:00-04:00,2021-06-18,1,7224.75,7241.75,7197.25,7266.0,7270.0,5,275.0,165.0,170.0,False,0.0,170.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.6
2021-07-07 11:15:00-04:00,2021-07-07 11:42:00-04:00,2021-07-07,1,6925.75,6915.5,6915.75,6940.75,6946.0,16,320.0,-344.0,-328.0,False,0.0,-328.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.075
2021-07-13 12:20:00-04:00,2021-07-13 16:00:00-04:00,2021-07-13,1,6924.75,6933.25,6880.75,6990.75,6991.5,3,264.0,48.0,51.0,False,0.0,51.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.18181818181818182
2021-08-19 15:25:00-04:00,2021-08-19 16:00:00-04:00,2021-08-19,1,7192.25,7192.75,7167.5,7229.375,7230.0,6,297.0,0.0,6.0,False,0.0,6.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.0
2021-08-27 10:55:00-04:00,2021-08-27 11:35:00-04:00,2021-08-27,1,7275.25,7311.0,7254.25,7306.75,7311.0,7,294.0,463.75,470.75,True,220.5,250.25,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5773809523809523
2021-09-22 12:05:00-04:00,2021-09-22 15:08:00-04:00,2021-09-22,1,7088.0,7057.5,7057.75,7133.375,7140.75,5,302.5,-310.0,-305.0,False,0.0,-305.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.024793388429752
2021-09-23 13:45:00-04:00,2021-09-23 14:36:00-04:00,2021-09-23,-1,6982.75,7021.5,7021.25,6925.0,6918.25,4,308.0,-314.0,-310.0,False,0.0,-310.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0194805194805194
2021-09-28 15:05:00-04:00,2021-09-28 16:00:00-04:00,2021-09-28,1,7062.5,7070.25,7039.75,7096.625,7097.75,7,318.5,101.5,108.5,False,0.0,108.5,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.31868131868131866
2021-10-15 14:45:00-04:00,2021-10-15 14:53:00-04:00,2021-10-15,1,7178.0,7162.75,7163.0,7200.5,7202.75,10,300.0,-315.0,-305.0,False,0.0,-305.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.05
2021-11-08 13:40:00-05:00,2021-11-08 13:54:00-05:00,2021-11-08,-1,7102.25,7082.25,7113.25,7085.75,7082.25,14,308.0,497.0,511.0,True,231.0,280.0,runner_target,4H,london_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.6136363636363635
2021-11-15 14:55:00-05:00,2021-11-15 15:23:00-05:00,2021-11-15,-1,6977.25,6933.0,7003.5,6937.875,6933.0,6,315.0,495.75,501.75,True,236.25,265.5,runner_target,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.5738095238095238
2021-11-22 13:15:00-05:00,2021-11-22 13:45:00-05:00,2021-11-22,-1,7009.5,7034.25,7034.0,6972.75,6968.5,6,294.0,-303.0,-297.0,False,0.0,-297.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.030612244897959
2021-11-23 15:45:00-05:00,2021-11-23 16:00:00-05:00,2021-11-23,-1,7055.5,7053.5,7073.5,7028.5,7024.0,9,324.0,27.0,36.0,False,0.0,36.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.08333333333333333
2021-12-01 13:25:00-05:00,2021-12-01 14:24:00-05:00,2021-12-01,1,7088.5,7088.25,7063.0,7126.75,7132.5,6,306.0,222.0,228.0,True,229.5,-1.5,runner_stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.7254901960784313
2021-12-31 12:35:00-05:00,2021-12-31 12:51:00-05:00,2021-12-31,1,7586.0,7619.25,7568.75,7611.875,7619.25,9,310.5,523.125,532.125,True,232.875,299.25,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.684782608695652
2022-01-18 15:25:00-05:00,2022-01-18 15:43:00-05:00,2022-01-18,1,7783.75,7754.5,7754.75,7827.25,,5,290.0,-297.5,-292.5,False,0.0,-292.5,stop,4H,prior_rth_low,equal_high_promoted_to_1.5R,session_close_or_breakeven,-1.0258620689655173
2022-02-17 15:25:00-05:00,2022-02-17 16:00:00-05:00,2022-02-17,1,7361.75,7367.5,7310.25,7439.0,7479.0,3,309.0,31.5,34.5,False,0.0,34.5,session_flatten,4H,prior_rth_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.10194174757281553
2022-03-10 12:10:00-05:00,2022-03-10 16:00:00-05:00,2022-03-10,1,7007.0,7034.0,6956.0,7083.5,7088.75,3,306.0,159.0,162.0,False,0.0,162.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.5196078431372549
2022-03-11 13:10:00-05:00,2022-03-11 14:38:00-05:00,2022-03-11,1,7040.5,7076.0,7020.5,7070.5,7076.0,8,320.0,516.0,524.0,True,240.0,284.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.6125
2022-04-08 13:25:00-04:00,2022-04-08 15:38:00-04:00,2022-04-08,-1,7211.25,7235.5,7235.25,7175.25,7134.75,6,288.0,-297.0,-291.0,False,0.0,-291.0,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.03125
2022-04-12 14:30:00-04:00,2022-04-12 15:02:00-04:00,2022-04-12,1,7108.0,7079.75,7080.0,7150.0,7157.5,5,280.0,-287.5,-282.5,False,0.0,-282.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0267857142857142
2022-05-17 15:50:00-04:00,2022-05-17 16:00:00-04:00,2022-05-17,-1,6450.25,6442.5,6486.25,6396.25,6391.75,4,288.0,58.0,62.0,False,0.0,62.0,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.2013888888888889
2022-05-23 11:15:00-04:00,2022-05-23 11:42:00-04:00,2022-05-23,1,6638.5,6621.25,6621.5,6664.0,6666.25,9,306.0,-319.5,-310.5,False,0.0,-310.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.0441176470588236
2022-06-13 15:55:00-04:00,2022-06-13 16:00:00-04:00,2022-06-13,-1,6604.0,6608.25,6616.0,6586.0,6585.5,13,312.0,-123.5,-110.5,False,0.0,-110.5,session_flatten,4H,equal_high,asia_low_promoted_to_1.5R,stacked_equal_low,-0.3958333333333333
2022-07-25 10:55:00-04:00,2022-07-25 11:24:00-04:00,2022-07-25,1,7477.25,7513.25,7455.5,7509.875,7513.25,7,304.5,473.375,480.375,True,228.375,252.0,runner_target,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,1.5545977011494252
2022-09-01 11:00:00-04:00,2022-09-01 11:08:00-04:00,2022-09-01,1,6210.5,6190.5,6190.75,6240.125,6245.5,8,316.0,-328.0,-320.0,False,0.0,-320.0,stop,4H,equal_low,london_high_promoted_to_1.5R,stacked_equal_high,-1.0379746835443038
2022-09-14 15:30:00-04:00,2022-09-14 15:41:00-04:00,2022-09-14,1,6504.5,6471.75,6472.0,6553.25,6557.75,5,325.0,-332.5,-327.5,False,0.0,-327.5,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.023076923076923
2022-10-07 15:15:00-04:00,2022-10-07 16:00:00-04:00,2022-10-07,1,6787.25,6805.5,6759.0,6829.625,6830.25,5,282.5,177.5,182.5,False,0.0,182.5,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,0.6283185840707964
2022-10-14 15:40:00-04:00,2022-10-14 16:00:00-04:00,2022-10-14,1,6787.0,6781.25,6771.25,6810.625,6814.25,10,315.0,-125.0,-115.0,False,0.0,-115.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.3968253968253968
2022-10-18 13:00:00-04:00,2022-10-18 13:14:00-04:00,2022-10-18,-1,6700.5,6723.75,6723.5,6666.0,6661.0,7,322.0,-332.5,-325.5,False,0.0,-325.5,stop,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,-1.0326086956521738
2022-10-25 11:45:00-04:00,2022-10-25 14:25:00-04:00,2022-10-25,-1,6660.5,6582.0,6697.75,6604.625,6582.0,4,298.0,533.5,537.5,True,223.5,314.0,runner_target,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.7902684563758389
2022-11-04 14:45:00-04:00,2022-11-04 15:22:00-04:00,2022-11-04,1,6690.75,6669.75,6670.0,6721.875,6728.75,7,290.5,-301.0,-294.0,False,0.0,-294.0,stop,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-1.036144578313253
2022-11-29 15:30:00-05:00,2022-11-29 16:00:00-05:00,2022-11-29,-1,7286.75,7276.0,7335.75,7213.25,7207.0,3,294.0,61.5,64.5,False,0.0,64.5,session_flatten,4H,equal_high,equal_low_promoted_to_1.5R,stacked_equal_low,0.20918367346938777
